"financial_summary_cost_id","actual_units","actual_labor_cost","actual_material_cost","actual_machine_cost","actual_overhead_cost","budget_units","budget_labor_cost","budget_material_cost","budget_machine_cost","budget_overhead_cost","location_id","machine_type_id","sales_class_id","report_begin_date_id","report_end_date_id"
"201409030205",1372185,"230233","35691.40","109702","58003.60",1659226,"284718","42639.23","142242","65642.84",2,5,3,20140901,20140930
"201409030206",768385,"144956","21112.82","44055","15746.32",1774393,"298352","74595.46","109580","49518.02",2,6,3,20140901,20140930
"201409030207",1303904,"217875","50112.55","91256","54498.61",2230711,"360603","108350.24","149067","88330.47",2,7,3,20140901,20140930
"201409030301",1508044,"222252","52744.39","128023","64350.01",2994774,"488194","104094.68","203902","107634.96",3,1,3,20140901,20140930
"201409030302",1410660,"166873","58198.02","105625","63052.99",2376538,"312583","86404.03","184373","91294.11",3,2,3,20140901,20140930
"201409030303",640660,"70634","40997.30","72670","23740.22",937173,"125844","50567.04","92537","29516.35",3,3,3,20140901,20140930
"201409030304",981248,"92519","46880.36","104096","28770.65",1353649,"164389","59213.86","124550","41319.45",3,4,3,20140901,20140930
"201409030305",1584231,"266275","77523.42","111936","70667.40",3589050,"488872","156463.59","251761","146211.14",3,5,3,20140901,20140930
"201409030306",490790,"53147","30938.58","30089","20115.43",1302174,"188606","57799.10","81144","53122.99",3,6,3,20140901,20140930
"201409030307",1720620,"271276","51146.84","129433","42794.01",2573134,"366805","89631.62","198704","86089.87",3,7,3,20140901,20140930
"201409030401",311150,"32141","21331.48","26746","10024.58",1014931,"104339","49143.43","75256","54621.77",4,1,3,20140901,20140930
"201409030402",1297575,"178342","78426.27","95054","55179.72",1985402,"302010","103400.91","147703","94032.17",4,2,3,20140901,20140930
"201409030403",0,"0","0.00","0","0.00",329680,"27725","19360.24","18105","28214.04",4,3,3,20140901,20140930
"201409030404",97580,"16190","2945.50","15605","2789.04",248929,"30077","13407.29","29752","13746.30",4,4,3,20140901,20140930
"201409030405",551522,"112213","21287.30","43310","14112.84",766793,"136667","32611.91","66078","25376.67",4,5,3,20140901,20140930
"201409030406",733966,"104948","38084.31","48783","38698.30",803453,"113076","42459.07","52873","42485.45",4,6,3,20140901,20140930
"201409030407",565751,"85001","28880.76","58396","19802.59",592058,"89234","30012.89","60866","20830.34",4,7,3,20140901,20140930
"201409030501",1634231,"248543","69800.80","134877","42773.59",2351504,"344856","95335.45","186774","91230.37",5,1,3,20140901,20140930
"201409030502",1576831,"235108","59097.39","123290","79043.67",1601531,"238751","61948.61","128489","77188.85",5,2,3,20140901,20140930
"201409030503",948033,"121004","47945.38","84603","31734.44",1070835,"144113","49192.16","92147","31159.17",5,3,3,20140901,20140930
"201409030504",1476352,"238723","57528.13","93169","45864.50",2454995,"412052","92871.48","136148","69364.72",5,4,3,20140901,20140930
"201409030505",1897020,"272245","89316.96","107591","93392.02",2389428,"352772","98518.16","167056","99859.72",5,5,3,20140901,20140930
"201409030506",1744726,"256923","56169.55","153901","71311.38",2686139,"399530","76457.95","207646","90964.08",5,6,3,20140901,20140930
"201409030507",1274306,"245001","63303.23","87173","42833.73",1664596,"289149","81348.32","133353","52702.38",5,7,3,20140901,20140930
"201409030601",743121,"102496","30780.37","46563","37840.67",786742,"108615","32648.74","49087","39744.06",6,1,3,20140901,20140930
"201409030602",440523,"94969","11578.41","29017","14117.10",466381,"100629","12271.96","30822","14885.07",6,2,3,20140901,20140930
"201409030603",821154,"132684","21756.93","42144","23502.35",869355,"141507","23040.59","44403","24679.82",6,3,3,20140901,20140930
"201409030605",1813243,"359969","63964.45","106483","45630.47",1919680,"378039","67546.46","112691","48747.03",6,5,3,20140901,20140930
"201409030606",532374,"72970","26282.83","41250","15816.26",893435,"129263","48126.65","69127","40115.74",6,6,3,20140901,20140930
"201409030607",631012,"65117","24525.23","63087","36892.08",1007196,"117920","35996.14","88924","45367.32",6,7,3,20140901,20140930
"201409030701",316339,"38064","11142.09","23043","24474.98",669661,"115528","23940.35","53388","28170.32",7,1,3,20140901,20140930
"201409030703",981289,"143362","37531.40","56140","38875.65",1327430,"189407","45555.52","82753","51066.11",7,3,3,20140901,20140930
"201409030704",513594,"67526","13647.85","47037","14384.94",603906,"75137","21415.07","59380","17861.64",7,4,3,20140901,20140930
"201409030706",577675,"107198","10700.79","55655","15880.11",957407,"143405","26068.57","103037","25622.78",7,6,3,20140901,20140930
"201409030707",597308,"68708","22431.69","48412","34034.07",792372,"105121","27380.71","54498","38022.47",7,7,3,20140901,20140930
"201409030801",2395194,"396371","87943.23","192642","63568.27",2704968,"453547","99916.55","209130","70642.76",8,1,3,20140901,20140930
"201409030802",1988367,"307798","103574.03","133090","66905.77",2910251,"406605","148747.77","229651","95425.56",8,2,3,20140901,20140930
"201409030804",1121518,"224448","32744.39","64956","44181.00",2345282,"400266","58796.16","157906","84992.60",8,4,3,20140901,20140930
"201409030805",1684552,"306483","45305.98","113236","62839.22",1795395,"327998","48463.81","120064","67200.26",8,5,3,20140901,20140930
"201409030806",1931890,"362009","67594.47","135684","89994.29",2059008,"386300","72508.59","144558","96626.87",8,6,3,20140901,20140930
"201409030901",222938,"37818","9156.18","9425","9114.47",724272,"82670","34361.71","53372","36992.08",9,1,3,20140901,20140930
"201409030902",1627084,"218400","75980.86","125730","57901.26",2679421,"334505","109983.38","209873","118906.22",9,2,3,20140901,20140930
"201409030903",591777,"97643","16336.38","42768","19442.43",875139,"153262","22368.75","64244","22967.89",9,3,3,20140901,20140930
"201409030904",1180250,"144182","48419.11","92060","67386.54",1683511,"245927","67704.24","110201","78852.44",9,4,3,20140901,20140930
"201409030906",410933,"48460","20332.96","24742","24239.67",500989,"66641","23481.74","27147","26785.47",9,6,3,20140901,20140930
"201409030907",1699431,"286178","58062.37","111356","54107.56",2517964,"417794","84246.27","194198","82027.40",9,7,3,20140901,20140930
"201409031001",1296220,"166958","64526.34","128519","51821.36",1797593,"271869","68227.34","154642","61954.67",10,1,3,20140901,20140930
"201409031003",1897502,"370080","63516.69","95917","49071.54",2343167,"441362","82197.76","116356","62889.70",10,3,3,20140901,20140930
"201409031004",1817712,"212847","85731.67","145112","107357.42",2624112,"301704","133830.53","216645","147107.93",10,4,3,20140901,20140930
"201409031005",685675,"102399","26025.77","49793","27915.44",1587991,"256510","64329.52","115498","69537.32",10,5,3,20140901,20140930
"201409031006",749086,"110700","40537.17","49689","36641.82",691855,"101899","37504.99","45431","34124.53",10,6,3,20140901,20140930
"201409031101",1225447,"170620","60196.57","82887","51326.35",1488862,"225405","63209.28","100718","53391.75",11,1,3,20140901,20140930
"201409031102",1031521,"103006","25486.92","136367","36825.62",1589313,"152673","44644.53","194819","54314.53",11,2,3,20140901,20140930
"201409031103",787154,"146988","30283.65","48724","18471.00",1811231,"361069","68770.11","130373","39823.31",11,3,3,20140901,20140930
"201409031105",1739778,"296037","56530.76","109823","65188.04",1772492,"307657","58201.11","111345","65152.97",11,5,3,20140901,20140930
"201409031106",2920612,"419665","134155.39","212164","88617.91",3228658,"476729","141348.74","215667","96026.12",11,6,3,20140901,20140930
"201409031107",2275741,"311436","75900.38","159838","79095.13",2151257,"295428","71687.91","149752","75488.39",11,7,3,20140901,20140930
"201309030301",97248,"8489","3224.62","11920","7618.05",93338,"8115","3070.16","11514","7315.61",3,1,3,20130902,20130930
"201309030302",1534566,"253010","60567.29","133756","49748.45",1762423,"275051","70873.48","155204","55014.77",3,2,3,20130902,20130930
"201309030303",342355,"71050","9406.89","16653","5979.23",328592,"67597","9027.79","16102","5684.45",3,3,3,20130902,20130930
"201309030304",1154352,"222546","37668.77","80383","35592.14",1845112,"359531","62290.20","146943","55670.51",3,4,3,20130902,20130930
"201309030305",479244,"74487","16517.48","28494","12532.23",459978,"72156","15815.49","27340","11929.43",3,5,3,20130902,20130930
"201309030306",948546,"168601","17948.28","41094","32478.41",910414,"160238","17391.88","39582","31357.90",3,6,3,20130902,20130930
"201309030307",836594,"142924","36717.59","51585","33102.48",802962,"135949","35362.71","49042","31695.62",3,7,3,20130902,20130930
"201309030401",1402259,"205118","45530.76","126938","54640.54",1612405,"235817","54073.02","142280","63413.02",4,1,3,20130902,20130930
"201309030402",428797,"35964","20579.62","51213","27724.39",1013655,"98514","46138.60","120332","63406.47",4,2,3,20130902,20130930
"201309030403",682905,"109350","19483.26","50408","28555.82",909861,"146189","27647.83","67791","37065.33",4,3,3,20130902,20130930
"201309030404",654604,"80281","31318.24","68700","24452.30",1506969,"207739","58812.21","127853","57485.33",4,4,3,20130902,20130930
"201309030405",863263,"146343","37376.59","41833","28218.67",1385045,"206293","68856.52","68813","61183.71",4,5,3,20130902,20130930
"201309030406",0,"0","0.00","0","0.00",1196172,"163526","23149.51","75134","40155.58",4,6,3,20130902,20130930
"201309030407",1263366,"179078","52163.24","89532","39501.19",1446637,"198369","65689.74","98858","47320.58",4,7,3,20130902,20130930
"201309030501",139040,"24335","7422.40","12267","3588.25",986839,"130700","50339.63","60589","58340.31",5,1,3,20130902,20130930
"201309030502",1238487,"156553","51476.65","88956","53521.44",1674197,"183399","76904.99","156021","63979.76",5,2,3,20130902,20130930
"201309030503",909533,"108406","27767.02","73088","46344.06",1182710,"147578","31382.57","102741","51772.79",5,3,3,20130902,20130930
"201309030504",140895,"23002","5580.16","6795","8918.25",266974,"46044","13042.67","10869","11768.81",5,4,3,20130902,20130930
"201309030505",1820242,"324548","55032.69","111453","46084.85",2252945,"358705","67526.05","189975","55599.07",5,5,3,20130902,20130930
"201309030506",508210,"55347","18477.32","64592","31791.30",730399,"83409","27292.22","73734","44964.55",5,6,3,20130902,20130930
"201309030507",1017339,"190917","41168.69","67403","37048.59",1058217,"206379","40061.20","71310","35089.96",5,7,3,20130902,20130930
"201309030601",2311796,"398228","75449.37","188462","70113.36",2538334,"436647","82338.81","210123","76043.89",6,1,3,20130902,20130930
"201309030602",2205646,"330167","95890.00","168861","111748.68",2480328,"388172","107963.87","184271","119968.15",6,2,3,20130902,20130930
"201309030603",1260809,"139183","40685.83","126174","30008.16",1551651,"205389","45977.09","144093","40558.90",6,3,3,20130902,20130930
"201309030604",1543559,"238315","49140.43","86184","65910.04",2103993,"317078","71174.16","132317","90402.97",6,4,3,20130902,20130930
"201309030605",3053470,"581455","131750.63","147533","95384.17",3894146,"767061","159065.27","178638","118178.62",6,5,3,20130902,20130930
"201309030606",758715,"76647","25350.17","88953","25978.94",1703479,"256675","55947.18","179081","44025.41",6,6,3,20130902,20130930
"201309030607",2170948,"333674","79875.81","165506","107292.78",3456509,"529942","163728.72","253236","178317.68",6,7,3,20130902,20130930
"201309030701",914091,"108739","35872.48","55039","56206.41",1043400,"130691","41253.99","59527","60423.18",7,1,3,20130902,20130930
"201309030702",311344,"40757","13819.65","29549","6658.47",1050184,"148157","43863.36","94105","40799.56",7,2,3,20130902,20130930
"201309030703",165165,"26366","2677.55","10632","6314.67",643804,"95227","31687.16","44040","22834.66",7,3,3,20130902,20130930
"201309030704",366796,"30543","6286.20","47738","14633.72",1107873,"102344","45348.16","108139","52949.28",7,4,3,20130902,20130930
"201309030705",710205,"101026","41491.78","37871","20973.43",817263,"121829","43874.89","48146","22643.93",7,5,3,20130902,20130930
"201309030706",793938,"116219","13225.69","57791","20775.29",807777,"116560","14988.84","58167","22916.01",7,6,3,20130902,20130930
"201309030707",1092276,"208784","56774.81","78706","28823.39",1269682,"239914","62797.36","88235","34996.67",7,7,3,20130902,20130930
"201309030801",678537,"96351","26262.58","49234","19139.00",723184,"102922","27930.25","52690","20325.62",8,1,3,20130902,20130930
"201309030802",630922,"103301","32888.44","50223","33141.73",793238,"124593","36892.35","71700","40906.68",8,2,3,20130902,20130930
"201309030803",360765,"43267","17416.03","37386","8761.72",1597074,"203129","65083.17","113445","72065.49",8,3,3,20130902,20130930
"201309030804",1293374,"177542","44711.73","106226","50582.53",2512861,"355566","88213.37","213226","89602.45",8,4,3,20130902,20130930
"201309030805",1135094,"197968","60018.96","56442","38826.03",2074852,"362075","93588.80","117962","80219.24",8,5,3,20130902,20130930
"201309030806",1644096,"279945","46422.76","100784","58176.69",1752277,"296966","49017.79","108000","62487.58",8,6,3,20130902,20130930
"201309030807",263998,"30471","10428.31","15096","11688.08",488701,"61082","21816.01","35400","22606.36",8,7,3,20130902,20130930
"201309030901",570686,"71507","18964.07","51044","32176.60",592999,"74424","19625.92","52586","33714.64",9,1,3,20130902,20130930
"201309030902",1570291,"219263","61611.91","110701","68286.83",1971940,"264161","77290.23","176474","77363.31",9,2,3,20130902,20130930
"201309030903",1785338,"309379","42866.09","117777","49143.64",2166906,"368235","55387.92","146822","59076.82",9,3,3,20130902,20130930
"201309030904",336252,"43736","9509.91","29909","19878.35",349399,"45590","9854.17","31025","20538.31",9,4,3,20130902,20130930
"201309030905",644958,"94365","27788.03","35691","33941.00",1140192,"162049","42283.74","82897","59617.11",9,5,3,20130902,20130930
"201309030906",1186274,"142624","57158.34","122047","39764.73",1271698,"154191","60238.09","129554","42875.98",9,6,3,20130902,20130930
"201309031001",1541500,"210716","53090.07","136846","56203.68",1717778,"224250","60820.96","151909","73017.23",10,1,3,20130902,20130930
"201309031002",224112,"31419","17227.27","13141","13627.12",206989,"29132","15943.84","12084","12486.53",10,2,3,20130902,20130930
"201309031003",964035,"117345","26324.66","107159","38738.22",890382,"109072","24513.52","98351","35809.61",10,3,3,20130902,20130930
"201309031005",1275007,"209029","46916.04","81942","59525.79",1177596,"193498","43322.27","75755","55228.03",10,5,3,20130902,20130930
"201309031006",371980,"65997","15464.55","21189","11382.71",343560,"60387","14140.78","19759","10530.15",10,6,3,20130902,20130930
"201309031007",636768,"59984","42248.20","56798","19087.19",688881,"68927","41257.79","60035","22939.36",10,7,3,20130902,20130930
"201309031101",810768,"118913","36202.99","56310","38815.60",766418,"113455","34526.79","53342","36494.43",11,1,3,20130902,20130930
"201309031103",800955,"159714","32501.51","35601","34397.92",881272,"161835","41408.06","43843","35702.27",11,3,3,20130902,20130930
"201309031104",1548482,"211960","50428.22","114222","53764.17",1956304,"267071","56320.60","146341","65005.18",11,4,3,20130902,20130930
"201309031106",910862,"142246","20401.48","74038","23708.38",1482106,"232315","48121.17","134380","48796.96",11,6,3,20130902,20130930
"201309031107",453007,"72797","17439.51","33308","11557.46",678768,"92361","27005.36","51496","25153.02",11,7,3,20130902,20130930
"201309031201",749413,"119548","19155.12","59053","21426.11",985785,"166302","27779.54","66502","24272.51",12,1,3,20130902,20130930
"201309031203",1155196,"232314","47691.99","71940","41777.33",1143413,"228597","46733.38","70911","40983.56",12,3,3,20130902,20130930
